STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/7/2021,1.8,W,90,W,90,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/8/2021,3.4,W,210,W,200,W,11.2,W,14.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/9/2021,2.3,W,40,W,30,W,6.7,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/10/2021,1.4,W,50,W,20,W,5.4,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/11/2021,1.6,W,210,W,220,W,5.4,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/12/2021,2.8,W,230,W,230,W,7.2,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/13/2021,1.8,W,260,W,250,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/14/2021,2.7,W,230,W,180,W,6.3,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/15/2021,3,W,170,W,180,W,6.3,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/16/2021,1.8,W,50,W,40,W,4.5,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/17/2021,2.5,W,30,W,30,W,7.6,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/18/2021,1.1,W,50,W,120,W,4.5,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/19/2021,2,W,100,W,100,W,5.4,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/20/2021,3.7,W,50,W,50,W,6.7,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/21/2021,3.4,W,170,W,160,W,6.3,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/22/2021,4,W,180,W,160,W,8.1,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/23/2021,1.6,W,340,W,250,W,5.4,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/24/2021,1.5,W,50,W,40,W,5.8,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/25/2021,0.9,W,270,W,260,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/26/2021,1.3,W,300,W,340,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/27/2021,1.6,W,230,W,230,W,8.1,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/28/2021,2.1,W,230,W,230,W,6.3,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/29/2021,1.9,W,50,W,70,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",9/30/2021,1.7,W,100,W,80,W,6.3,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/1/2021,1.2,W,90,W,80,W,4,W,5.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/2/2021,2.5,W,240,W,220,W,7.6,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/3/2021,3.9,W,220,W,220,W,8.1,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/4/2021,2.8,W,220,W,220,W,8.9,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/5/2021,1.5,W,50,W,50,W,6.3,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/6/2021,2.8,W,90,W,120,W,6.3,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/7/2021,4,W,80,W,80,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/8/2021,2.8,W,50,W,80,W,5.4,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/9/2021,3,W,50,W,30,W,7.2,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/10/2021,3.6,W,30,W,10,W,7.2,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/11/2021,2.9,W,50,W,40,W,6.3,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/12/2021,1.2,W,40,W,50,W,4,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/13/2021,0.6,W,280,W,280,W,3.6,W,4.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/14/2021,0.9,W,40,W,30,W,4,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/15/2021,1.3,W,140,W,150,W,4,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/16/2021,3.6,W,230,W,230,W,11.2,W,14.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/17/2021,1.9,W,310,W,260,W,6.3,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/18/2021,1.6,W,280,W,300,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/19/2021,1,W,230,W,230,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/20/2021,0.9,W,260,W,40,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/21/2021,3.7,W,230,W,230,W,8.9,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/22/2021,2.6,W,220,W,230,W,6.7,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/23/2021,1,W,340,W,360,W,5.4,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/24/2021,1.9,W,190,W,190,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/25/2021,2.3,W,300,W,280,W,7.6,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/26/2021,3.1,W,310,W,330,W,7.2,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/27/2021,1.5,W,300,W,360,W,4.5,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/28/2021,3.1,W,100,W,110,W,8.1,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/29/2021,4.3,W,230,W,220,W,10.7,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/30/2021,3.2,W,220,W,220,W,7.2,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",10/31/2021,2.7,W,260,W,250,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/1/2021,0.9,W,10,W,40,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/2/2021,2.3,W,20,W,40,W,6.3,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/3/2021,2.7,W,40,W,40,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/4/2021,2.1,W,50,W,100,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/5/2021,2.8,W,40,W,20,W,7.2,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/6/2021,5.4,W,30,W,30,W,9.4,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/7/2021,3.5,W,40,W,20,W,9.8,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/8/2021,1.2,W,40,W,40,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/9/2021,1.3,W,230,W,230,W,5.8,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/10/2021,0.6,W,40,W,140,W,3.1,W,4.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/11/2021,2.6,W,170,W,180,W,8.9,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/12/2021,2.3,W,220,W,180,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/13/2021,2.9,W,280,W,300,W,6.7,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/14/2021,1.4,W,230,W,230,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/15/2021,2,W,300,W,290,W,6.7,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/16/2021,1.5,W,220,W,200,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/17/2021,2.7,W,230,W,230,W,8.1,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/18/2021,4.4,W,230,W,220,W,10.7,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/19/2021,2.5,W,340,W,330,W,6.7,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/20/2021,1.2,W,40,W,80,W,5.4,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/21/2021,0.5,W,230,W,210,W,3.1,W,4.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/22/2021,1.9,W,360,W,10,W,5.4,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/23/2021,1.6,W,290,W,310,W,5.8,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/24/2021,0.7,W,210,W,240,W,4,W,5.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/25/2021,2.9,W,230,W,220,W,8.1,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/26/2021,2.8,W,300,W,310,W,7.6,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/27/2021,1.6,W,340,W,340,W,5.8,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/28/2021,2.1,W,220,W,220,W,5.4,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/29/2021,1.8,W,20,W,10,W,6.3,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",11/30/2021,3.1,W,230,W,220,W,10.3,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/1/2021,1.5,W,220,W,220,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/2/2021,3.7,W,230,W,230,W,8.9,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/3/2021,1.7,W,150,W,150,W,4,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/4/2021,1.6,W,50,W,30,W,4,W,5.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/5/2021,2.4,W,80,W,80,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/6/2021,5.1,W,230,W,230,W,10.7,W,14.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/7/2021,2.9,W,50,W,20,W,6.3,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/8/2021,0.9,W,90,W,90,W,5.8,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/9/2021,1.5,W,100,W,100,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/10/2021,1.1,W,210,W,200,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/11/2021,5.5,W,220,W,250,W,12.5,W,17,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/12/2021,1.8,W,40,W,360,W,5.8,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/13/2021,0.9,W,240,W,230,W,4.5,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/14/2021,1.6,W,50,W,50,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/15/2021,0.9,W,30,W,20,W,4,W,5.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/16/2021,2.6,W,230,W,220,W,8.1,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/17/2021,3.1,W,220,W,250,W,6.3,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/18/2021,4.2,W,230,W,220,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/19/2021,3.5,W,40,W,50,W,9.8,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/20/2021,2,W,50,W,40,W,6.3,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/21/2021,1.8,W,360,W,350,W,4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/22/2021,2.1,W,280,W,300,W,5.4,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/23/2021,1.3,W,180,W,20,W,3.6,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/24/2021,5.2,W,230,W,240,W,9.8,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/25/2021,5.9,W,240,W,240,W,10.3,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/26/2021,1.4,W,300,W,310,W,5.4,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/27/2021,1.4,W,140,W,150,W,5.8,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/28/2021,4.1,W,220,W,230,W,9.8,W,12.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/29/2021,5.3,W,230,W,220,W,9.8,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/30/2021,2.8,W,230,W,230,W,6.3,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",12/31/2021,2.2,W,210,W,220,W,6.3,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/1/2022,6.4,W,220,W,230,W,13,W,17.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/2/2022,5.1,W,230,W,230,W,13,W,18.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/3/2022,4.6,W,40,W,30,W,16.1,W,22.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/4/2022,1.5,W,80,W,80,W,4.5,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/5/2022,2.2,W,220,W,220,W,6.7,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/6/2022,2.1,W,200,W,210,W,8.9,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/7/2022,3.6,W,320,W,310,W,8.9,W,15.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/8/2022,1.7,W,40,W,100,W,5.4,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/9/2022,4.1,W,220,W,220,W,10.7,W,14.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/10/2022,2.3,W,340,W,330,W,6.3,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/11/2022,1.5,W,30,W,10,W,5.4,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/12/2022,2.8,W,230,W,220,W,8.1,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/13/2022,0.7,W,90,W,90,W,4.5,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/14/2022,1.6,W,20,W,10,W,6.7,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/15/2022,2.6,W,60,W,60,W,7.2,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/16/2022,5.5,W,70,W,80,W,12.5,W,16.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/17/2022,5.8,W,270,W,290,W,10.3,W,15.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/18/2022,1.5,W,300,W,300,W,5.8,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/19/2022,3.5,W,220,W,230,W,9.8,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/20/2022,3.7,W,40,W,40,W,8.9,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/21/2022,4.8,W,40,W,40,W,8.1,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/22/2022,1.7,W,30,W,30,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/23/2022,1.8,W,230,W,240,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/24/2022,1.9,W,230,W,220,W,6.7,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/25/2022,1.3,W,20,W,30,W,3.6,W,6.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/26/2022,3.8,W,50,W,50,W,8.9,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/27/2022,1.2,W,90,W,90,W,4.5,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/28/2022,1.3,W,140,W,30,W,6.3,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/29/2022,3.9,W,300,W,310,W,7.6,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/30/2022,1.9,W,230,W,230,W,7.2,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",1/31/2022,1.2,W,40,W,50,W,4.5,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/1/2022,1.9,W,90,W,80,W,5.4,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/2/2022,1.4,W,120,W,130,W,4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/3/2022,4.3,W,170,W,190,W,10.3,W,13.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/4/2022,6.8,W,210,W,220,W,13,W,16.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/5/2022,2.9,W,10,W,330,W,7.2,W,10.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/6/2022,2.9,W,40,W,80,W,5.8,W,8.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/7/2022,2.5,W,50,W,20,W,6.7,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/8/2022,1.3,W,290,W,300,W,4,W,4.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/9/2022,1.6,W,150,W,220,W,5.4,W,6.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/10/2022,3.3,W,230,W,230,W,11.6,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/11/2022,3.7,W,230,W,220,W,10.3,W,13.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/12/2022,3.7,W,230,W,220,W,7.2,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/13/2022,3,W,40,W,40,W,10.3,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/14/2022,1.5,W,230,W,20,W,6.7,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/15/2022,1.7,W,120,W,150,W,5.4,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/16/2022,3.7,W,190,W,180,W,8.9,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/17/2022,5.9,W,210,W,200,W,11.6,W,17,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/18/2022,5,W,220,W,210,W,14.3,W,18.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/19/2022,2.5,W,270,W,270,W,8.9,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/20/2022,2.4,W,230,W,210,W,5.8,W,7.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/21/2022,1.6,W,200,W,230,W,6.3,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/22/2022,5.1,W,210,W,200,W,8.9,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/23/2022,2.2,W,200,W,210,W,6.7,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/24/2022,3.6,W,40,W,40,W,7.6,W,10.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/25/2022,2.4,W,40,W,40,W,5.8,W,7.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/26/2022,2.6,W,80,W,70,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/27/2022,1.4,W,220,W,230,W,4.5,W,5.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",2/28/2022,2,W,130,W,130,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/1/2022,1.8,W,230,W,230,W,6.7,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/2/2022,2.3,W,240,W,230,W,8.9,W,11.6,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/3/2022,3.3,W,90,W,50,W,8.9,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/4/2022,3.1,W,80,W,80,W,8.9,W,12.1,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/5/2022,2.7,W,200,W,200,W,6.7,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/6/2022,6.4,W,230,W,230,W,13,W,15.7,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/7/2022,8.2,W,220,W,230,W,13.9,W,18.3,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/8/2022,2.6,W,20,W,10,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/9/2022,2,W,100,W,100,W,6.7,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/10/2022,3.2,W,60,W,50,W,7.6,W,9.8,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/11/2022,1.5,W,170,W,190,W,5.4,W,8.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/12/2022,4.6,W,300,W,300,W,10.7,W,17.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/13/2022,3.7,W,220,W,230,W,8.1,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/14/2022,1.7,W,230,W,200,W,5.8,W,8.5,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/15/2022,2.1,W,220,W,240,W,8.1,W,11.2,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/16/2022,2.1,W,50,W,160,W,7.2,W,9.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/17/2022,2.3,W,290,W,,,5.4,W,,
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/18/2022,3.2,W,150,W,140,W,9.8,W,13.4,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/19/2022,7.2,W,220,W,230,W,14.3,W,17.9,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/20/2022,3.4,W,290,W,300,W,8.9,W,13,W
USW00013722,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",3/21/2022,1.9,W,230,W,40,W,5.8,W,7.6,W
