"date","time","temperature_C","conductivity_mScm","salinity_psu","depth_m","pH","turbitiy_ntu","chlorophyl_mgL","dissolved_oxygen_mgL"
"01/30/18","11:30:10","7.79","0.28","0.13","0.011","7.58","10.7",17,"12.00"
"01/30/18","11:30:18","7.79","0.28","0.13","0.017","7.57","10.9",16.9,"11.95"
"01/30/18","11:30:14","7.80","0.28","0.13","0.021","7.57","10.7",17.1,"11.97"
"01/30/18","11:30:11","7.79","0.28","0.13","0.025","7.59","10.7",17,"12.01"
"01/30/18","11:30:09","7.79","0.28","0.13","0.037","7.58","10.7",17,"11.99"
"01/30/18","11:30:05","7.79","0.28","0.13","0.038","7.57","10.7",17.3,"12.00"
"01/30/18","11:30:12","7.80","0.28","0.13","0.040","7.59","10.7",17,"11.99"
"01/30/18","11:30:08","7.79","0.28","0.13","0.042","7.57","10.7",17,"11.99"
"01/30/18","11:30:07","7.79","0.28","0.13","0.043","7.57","10.7",17.1,"12.00"
"01/30/18","11:30:06","7.79","0.28","0.13","0.050","7.57","10.7",17.2,"12.01"
"01/30/18","11:30:01","7.78","0.28","0.13","0.055","7.59","10.5",18.2,"12.03"
"01/30/18","11:30:02","7.78","0.28","0.13","0.058","7.58","10.6",18,"12.04"
"01/30/18","11:30:15","7.79","0.28","0.13","0.066","7.57","10.7",17.1,"11.95"
"01/30/18","11:30:16","7.79","0.28","0.13","0.066","7.56","10.8",17.1,"11.94"
"01/30/18","11:30:03","7.79","0.28","0.13","0.076","7.59","10.6",17.7,"12.03"
"01/30/18","11:30:17","7.80","0.28","0.13","0.086","7.56","10.8",17,"11.94"
"01/30/18","12:00:12","7.74","0.28","0.13","0.001","7.59","10.0",18.6,"12.11"
"01/30/18","12:00:05","7.74","0.28","0.13","0.002","7.59","10.6",17.5,"12.10"
"01/30/18","12:00:07","7.74","0.28","0.13","0.002","7.60","10.2",18,"12.10"
"01/30/18","12:00:15","7.74","0.27","0.13","0.004","7.60","10.2",18.3,"12.17"
"01/30/18","12:00:06","7.74","0.28","0.13","0.009","7.60","10.3",17.8,"12.10"
"01/30/18","12:00:09","7.74","0.28","0.13","0.014","7.60","10.0",18.4,"12.08"
"01/30/18","12:00:16","7.74","0.28","0.13","0.023","7.60","10.2",18,"12.22"
"01/30/18","12:00:01","7.74","0.28","0.13","0.024","7.58","12.0",16.2,"12.12"
"01/30/18","12:00:17","7.74","0.28","0.13","0.024","7.59","10.3",17.7,"12.21"
"01/30/18","12:00:11","7.74","0.28","0.13","0.032","7.60","10.0",18.6,"12.08"
"01/30/18","12:00:18","7.74","0.28","0.13","0.032","7.60","10.3",17.3,"12.18"
"01/30/18","12:00:14","7.74","0.28","0.13","0.035","7.59","10.1",18.5,"12.14"
"01/30/18","12:00:10","7.74","0.28","0.13","0.039","7.59","10.0",18.5,"12.10"
"01/30/18","12:00:13","7.74","0.28","0.13","0.042","7.58","10.1",18.6,"12.12"
"01/30/18","12:00:08","7.74","0.28","0.13","0.044","7.60","10.0",18.3,"12.09"
"01/30/18","12:00:19","7.74","0.28","0.13","0.057","7.60","10.2",16.9,"12.19"
"01/30/18","12:00:02","7.74","0.28","0.13","0.059","7.58","11.6",16.6,"12.11"
"01/30/18","12:00:03","7.74","0.28","0.13","0.063","7.57","11.2",16.9,"12.10"
"01/30/18","12:00:22","7.75","0.28","0.13","0.078","7.60","10.1",15.2,"12.10"
"01/30/18","12:30:11","7.75","0.27","0.13","0.017","7.61","9.6",16.1,"12.12"
"01/30/18","12:30:14","7.75","0.27","0.13","0.018","7.61","9.9",17.1,"12.08"
"01/30/18","12:30:12","7.75","0.27","0.13","0.049","7.61","9.7",16.4,"12.10"
"01/30/18","12:30:02","7.76","0.27","0.13","0.051","7.60","10.8",17,"12.13"
"01/30/18","12:30:15","7.75","0.27","0.13","0.052","7.61","10.0",17.4,"12.06"
"01/30/18","12:30:05","7.75","0.27","0.13","0.054","7.60","10.0",15.9,"12.12"
"01/30/18","12:30:16","7.75","0.27","0.13","0.059","7.60","10.1",17.7,"12.08"
"01/30/18","12:30:10","7.75","0.27","0.13","0.063","7.61","9.6",15.9,"12.13"
"01/30/18","12:30:06","7.75","0.27","0.13","0.070","7.59","9.8",15.7,"12.14"
"01/30/18","12:30:07","7.75","0.27","0.13","0.075","7.60","9.7",15.6,"12.13"
"01/30/18","12:30:01","7.76","0.27","0.13","0.076","7.59","11.2",17.4,"12.12"
"01/30/18","12:30:00","7.76","0.27","0.13","0.078","7.59","11.5",17.9,"12.12"
"01/30/18","12:30:08","7.75","0.27","0.13","0.078","7.60","9.6",15.6,"12.12"
"01/30/18","12:30:13","7.75","0.27","0.13","0.078","7.60","9.8",16.8,"12.09"
"01/30/18","12:30:09","7.75","0.27","0.13","0.079","7.61","9.6",15.7,"12.11"
"01/30/18","12:30:17","7.75","0.27","0.13","0.083","7.60","10.2",18,"12.05"
"01/30/18","12:30:04","7.75","0.27","0.13","0.089","7.61","10.2",16.2,"12.12"
"01/30/18","12:30:03","7.75","0.27","0.13","0.091","7.61","10.5",16.5,"12.13"
"01/30/18","13:00:08","7.76","0.27","0.13","0.014","7.60","9.9",15.1,"12.07"
"01/30/18","13:00:14","7.76","0.27","0.13","0.025","7.59","10.2",15.7,"12.05"
"01/30/18","13:00:13","7.76","0.27","0.13","0.045","7.60","10.1",15.6,"12.06"
"01/30/18","13:00:02","7.76","0.27","0.13","0.047","7.58","10.3",16.2,"12.10"
"01/30/18","13:00:04","7.76","0.27","0.13","0.051","7.59","10.1",15.7,"12.10"
"01/30/18","13:00:09","7.76","0.27","0.13","0.055","7.60","9.9",15.1,"12.07"
"01/30/18","13:00:15","7.76","0.27","0.13","0.069","7.59","10.2",15.9,"12.03"
"01/30/18","13:00:10","7.76","0.27","0.13","0.074","7.61","10.0",15.2,"12.05"
"01/30/18","13:00:12","7.76","0.27","0.13","0.077","7.60","10.1",15.4,"12.07"
"01/30/18","13:00:07","7.76","0.27","0.13","0.079","7.60","10.0",15.2,"12.07"
"01/30/18","13:00:05","7.76","0.27","0.13","0.084","7.60","10.0",15.5,"12.09"
"01/30/18","13:00:11","7.76","0.27","0.13","0.088","7.61","10.0",15.3,"12.07"
"01/30/18","13:00:03","7.76","0.27","0.13","0.091","7.59","10.2",15.9,"12.10"
"01/30/18","13:00:18","7.76","0.27","0.13","0.096","7.60","10.4",16.5,"12.00"
"01/30/18","13:00:06","7.76","0.27","0.13","0.098","7.58","10.0",15.3,"12.10"
"01/30/18","13:00:17","7.76","0.27","0.13","0.098","7.60","10.3",16.3,"12.02"
"01/30/18","13:30:06","7.77","0.28","0.13","0.064","7.59","10.2",12.6,"12.11"
"01/30/18","13:30:05","7.78","0.27","0.13","0.065","7.58","10.3",12.6,"12.10"
"01/30/18","13:30:10","7.77","0.28","0.13","0.076","7.60","10.4",12.4,"12.10"
"01/30/18","13:30:07","7.77","0.28","0.13","0.082","7.58","10.2",12.5,"12.11"
"01/30/18","13:30:16","7.77","0.27","0.13","0.088","7.59","10.7",13,"12.07"
"01/30/18","13:30:13","7.77","0.27","0.13","0.089","7.58","10.6",12.5,"12.13"
"01/30/18","13:30:14","7.77","0.27","0.13","0.096","7.58","10.6",12.6,"12.12"
"01/30/18","13:30:00","7.78","0.28","0.13","0.097","7.59","10.8",12.6,"12.14"
"01/30/18","13:30:02","7.78","0.27","0.13","0.097","7.58","10.5",12.7,"12.12"
"01/30/18","14:30:14","7.82","0.27","0.13","0.035","7.62","10.5",14.1,"12.11"
"01/30/18","14:30:10","7.82","0.28","0.13","0.042","7.61","10.6",13.2,"12.11"
"01/30/18","14:30:15","7.83","0.28","0.13","0.044","7.63","10.6",14.6,"12.11"
"01/30/18","14:30:01","7.82","0.27","0.13","0.047","7.61","11.5",17.6,"12.12"
"01/30/18","14:30:04","7.82","0.28","0.13","0.048","7.62","11.1",15.5,"12.11"
"01/30/18","14:30:06","7.82","0.28","0.13","0.049","7.61","10.8",14.4,"12.10"
"01/30/18","14:30:11","7.82","0.28","0.13","0.057","7.62","10.5",13.3,"12.12"
"01/30/18","14:30:16","7.82","0.28","0.13","0.061","7.62","10.6",15.1,"12.11"
"01/30/18","14:30:05","7.82","0.28","0.13","0.067","7.61","10.9",14.9,"12.11"
"01/30/18","14:30:07","7.83","0.28","0.13","0.067","7.62","10.7",13.9,"12.10"
"01/30/18","14:30:03","7.82","0.28","0.13","0.069","7.61","11.2",16.2,"12.11"
"01/30/18","14:30:12","7.82","0.28","0.13","0.072","7.62","10.5",13.4,"12.12"
"01/30/18","14:30:09","7.83","0.27","0.13","0.074","7.62","10.6",13.3,"12.11"
"01/30/18","14:30:13","7.82","0.28","0.13","0.074","7.62","10.5",13.7,"12.12"
"01/30/18","14:30:02","7.82","0.28","0.13","0.087","7.61","11.4",16.9,"12.13"
"01/30/18","14:30:19","7.82","0.28","0.13","0.098","7.62","10.7",17,"12.08"
"01/31/18","09:00:07","7.15","0.29","0.14","0.043","7.71","11.5",17,"12.32"
